,DocID,Dialogue,Model,Summary,PredE,PredE_text,SubjObjE,SubjObjE_text,OutE,OutE_text,CorefE,CorefE_text,GramE,GramE_text,CircE,CircE_text,LinkE,LinkE_text,OthE,OthE_text,w/ Error
167,test_356,"#Person1#: Well, do you have any experience in guiding?
#Person2#: Yes, but I only have few experiences. I guided a few groups of foreign tourists from America last winter vacation. I showed them around some places of interest.
#Person1#: What places of interest did you show them?
#Person2#: Too many. I will just give you one example, Huangguoshu Falls, the largest waler-fall in China.",CODS,#Person2# guides foreign tourists in China.,no,,no,,no,,yes,its,no,,no,,no,,no,,1
168,test_281,"#Person1#: OK, Lucy. It's your turn. Are you ready?
#Person2#: I really would rather just listen. Isn't there anyone else who wants to sing?
#Person1#: Come on! In the two hours we've been here, you haven't sung even one song!
#Person2#: I know, but. . . Hey, Stanley's here! I've been wanting to hear him sing all night.
#Person1#: Well, you asked for it. Why don't you put on an Elvis'song for him.
#Person2#: I'll put the song at the front of the list.",BART,LuLucy hasn't sung even one song. #Person1# suggests putting on an Elvis'song.,no,,no,,no,,no,,no,,no,,no,,no,,0
169,test_281,"#Person1#: OK, Lucy. It's your turn. Are you ready?
#Person2#: I really would rather just listen. Isn't there anyone else who wants to sing?
#Person1#: Come on! In the two hours we've been here, you haven't sung even one song!
#Person2#: I know, but. . . Hey, Stanley's here! I've been wanting to hear him sing all night.
#Person1#: Well, you asked for it. Why don't you put on an Elvis'song for him.
#Person2#: I'll put the song at the front of the list.",UniLM,lucy hasn ' t sung a song in the two hours . person1 asks her to put on an elvis ' song for stanley .,no,,no,,no,,no,,no,,no,,no,,no,,0
170,test_281,"#Person1#: OK, Lucy. It's your turn. Are you ready?
#Person2#: I really would rather just listen. Isn't there anyone else who wants to sing?
#Person1#: Come on! In the two hours we've been here, you haven't sung even one song!
#Person2#: I know, but. . . Hey, Stanley's here! I've been wanting to hear him sing all night.
#Person1#: Well, you asked for it. Why don't you put on an Elvis'song for him.
#Person2#: I'll put the song at the front of the list.",MV-BART,#Person1# asks Lucy to sing. Lucy refuses because she wants to listen to Stanley. #Person2# asks her to put on an Elvis'song for Stanley.,no,,yes,Person2,no,,no,,no,,no,,no,,no,,1
171,test_281,"#Person1#: OK, Lucy. It's your turn. Are you ready?
#Person2#: I really would rather just listen. Isn't there anyone else who wants to sing?
#Person1#: Come on! In the two hours we've been here, you haven't sung even one song!
#Person2#: I know, but. . . Hey, Stanley's here! I've been wanting to hear him sing all night.
#Person1#: Well, you asked for it. Why don't you put on an Elvis'song for him.
#Person2#: I'll put the song at the front of the list.",CODS,"#Person1# asks Lucy to sing an Elvis'song for Stanley, but Lucy refuses.",yes,refuses,no,,no,,no,,no,,no,,yes,but,no,,1
172,test_355,"#Person1#: Thank you for bringing me here. What shall we order?
#Person2#: Well, it all looks so good. How about ordering the steamed prawns?
#Person1#: Really? I'd rather have the chicken feet to be honest.
#Person2#: Ok then, let's get the chicken feet.
#Person1#: How about drinks? Would you like beer or wine?
#Person2#: I'd prefer wine. You?
#Person1#: Wine's fine by me. Let's order a bottle of the house red then.
#Person2#: Ok, a bottle of the house red please!",BART,##Person1# and #Person2# order the chicken feet and a bottle of the house red.,no,,no,,no,,no,,no,,no,,no,,no,,0
173,test_355,"#Person1#: Thank you for bringing me here. What shall we order?
#Person2#: Well, it all looks so good. How about ordering the steamed prawns?
#Person1#: Really? I'd rather have the chicken feet to be honest.
#Person2#: Ok then, let's get the chicken feet.
#Person1#: How about drinks? Would you like beer or wine?
#Person2#: I'd prefer wine. You?
#Person1#: Wine's fine by me. Let's order a bottle of the house red then.
#Person2#: Ok, a bottle of the house red please!",UniLM,person1 and person2 order the chicken feet and a bottle of the house red .,no,,no,,no,,no,,no,,no,,no,,no,,0
174,test_355,"#Person1#: Thank you for bringing me here. What shall we order?
#Person2#: Well, it all looks so good. How about ordering the steamed prawns?
#Person1#: Really? I'd rather have the chicken feet to be honest.
#Person2#: Ok then, let's get the chicken feet.
#Person1#: How about drinks? Would you like beer or wine?
#Person2#: I'd prefer wine. You?
#Person1#: Wine's fine by me. Let's order a bottle of the house red then.
#Person2#: Ok, a bottle of the house red please!",MV-BART,#Person1# and #Person2# order the chicken feet and a bottle of the house red for dinner.,no,,no,,yes,for dinner.,no,,no,,no,,no,,no,,1
175,test_355,"#Person1#: Thank you for bringing me here. What shall we order?
#Person2#: Well, it all looks so good. How about ordering the steamed prawns?
#Person1#: Really? I'd rather have the chicken feet to be honest.
#Person2#: Ok then, let's get the chicken feet.
#Person1#: How about drinks? Would you like beer or wine?
#Person2#: I'd prefer wine. You?
#Person1#: Wine's fine by me. Let's order a bottle of the house red then.
#Person2#: Ok, a bottle of the house red please!",CODS,"#Person1# and #Person2# order the chicken feet, wine, and the house red wine.",no,,no,,no,,no,,no,,no,,no,,no,,0
176,test_109,"#Person1#: Hi, do you know what's for dinner? I'm starving.
#Person2#: We're on our own tonight, dad's taking mom out.
#Person1#: Out? What do you mean out?
#Person2#: You know on a date, they are going to dinner.
#Person1#: Dad and mom?
#Person2#: Yeah, they said they're reviving the old tradition.
#Person1#: You mean this is going to be a regular thing?
#Person2#: That's right, once a week. Do you want to order some pizza?",BART,##Person2# tells #Person1# their dad will take mom out.,no,,no,,no,,no,,no,,no,,no,,no,,0
177,test_109,"#Person1#: Hi, do you know what's for dinner? I'm starving.
#Person2#: We're on our own tonight, dad's taking mom out.
#Person1#: Out? What do you mean out?
#Person2#: You know on a date, they are going to dinner.
#Person1#: Dad and mom?
#Person2#: Yeah, they said they're reviving the old tradition.
#Person1#: You mean this is going to be a regular thing?
#Person2#: That's right, once a week. Do you want to order some pizza?",UniLM,person2 tells person1 they ' ll have dinner with dad and mom on a date .,yes,they ' ll have dinner with,no,,no,,no,,no,,no,,no,,no,,1
178,test_109,"#Person1#: Hi, do you know what's for dinner? I'm starving.
#Person2#: We're on our own tonight, dad's taking mom out.
#Person1#: Out? What do you mean out?
#Person2#: You know on a date, they are going to dinner.
#Person1#: Dad and mom?
#Person2#: Yeah, they said they're reviving the old tradition.
#Person1#: You mean this is going to be a regular thing?
#Person2#: That's right, once a week. Do you want to order some pizza?",MV-BART,#Person2# tells #Person1# dad and mom are going out on a date tonight and they will do it once a week.,no,,no,,no,,no,,no,,no,,no,,no,,0
179,test_109,"#Person1#: Hi, do you know what's for dinner? I'm starving.
#Person2#: We're on our own tonight, dad's taking mom out.
#Person1#: Out? What do you mean out?
#Person2#: You know on a date, they are going to dinner.
#Person1#: Dad and mom?
#Person2#: Yeah, they said they're reviving the old tradition.
#Person1#: You mean this is going to be a regular thing?
#Person2#: That's right, once a week. Do you want to order some pizza?",CODS,#Person2# tells #Person1# they're on their own tonight and their dad and mom will go out on a date.,no,,no,,no,,no,,no,,no,,no,,no,,0
180,test_142,"#Person1#: I don't know what I'm going to do! It's going to be impossible to make ends meet if I lose my job! 
#Person2#: Don't worry. I don't think you're going to lose your job over one mistake. 
#Person1#: It was a rather big mistake. When you work as an investment adviser, one small mistake can cost the company millions. 
#Person2#: But it wasn't just you who was involved, right? You were only doing what your supervisor told you to do. 
#Person1#: That's true, but my supervisor is very dishonest. There's no reason he needs to tell our boss the truth. I'm sure he will tell our boss that it was all my fault, and there's nothing I can do about that. My boss won't believe me if I tell him the truth. 
#Person2#: Let's think realistically about what might happen. How much money do you have in your savings? 
#Person1#: I have enough to live off of for about 3 months. But I really don't want to spend my life savings on just living! I'd rather invest my money somehow. 
#Person2#: Well, you can't have everything. Let's just figure out what you will do if you lose your job. When is your contract up on your apartment? 
#Person1#: Next month. So I can either move out then or renew my contract for another year. 
#Person2#: Well, that's good. If you lose your job, you can just move in with me until you find another job. That will save you plenty of money. 
#Person1#: That's very generous of you. I guess that would work. 
#Person2#: If you lose your job, you just have to go for a few months without buying all the junk you usually buy. If you live frugally, you'll save plenty of money. 
#Person1#: I guess working with so much money has made me rather greedy. Maybe losing my job would be a good thing! ",BART,##Person1# is worried about losing the job because of a big mistake. #Person2# comforts #Person#.,no,,no,,no,,no,,no,,no,,no,,no,,0
181,test_142,"#Person1#: I don't know what I'm going to do! It's going to be impossible to make ends meet if I lose my job! 
#Person2#: Don't worry. I don't think you're going to lose your job over one mistake. 
#Person1#: It was a rather big mistake. When you work as an investment adviser, one small mistake can cost the company millions. 
#Person2#: But it wasn't just you who was involved, right? You were only doing what your supervisor told you to do. 
#Person1#: That's true, but my supervisor is very dishonest. There's no reason he needs to tell our boss the truth. I'm sure he will tell our boss that it was all my fault, and there's nothing I can do about that. My boss won't believe me if I tell him the truth. 
#Person2#: Let's think realistically about what might happen. How much money do you have in your savings? 
#Person1#: I have enough to live off of for about 3 months. But I really don't want to spend my life savings on just living! I'd rather invest my money somehow. 
#Person2#: Well, you can't have everything. Let's just figure out what you will do if you lose your job. When is your contract up on your apartment? 
#Person1#: Next month. So I can either move out then or renew my contract for another year. 
#Person2#: Well, that's good. If you lose your job, you can just move in with me until you find another job. That will save you plenty of money. 
#Person1#: That's very generous of you. I guess that would work. 
#Person2#: If you lose your job, you just have to go for a few months without buying all the junk you usually buy. If you live frugally, you'll save plenty of money. 
#Person1#: I guess working with so much money has made me rather greedy. Maybe losing my job would be a good thing! ",UniLM,person1 is worried about person1 ' s job if person1 loses person1 ' s job . person2 comforts person1 and suggests person1 move in with person2 if person1 loses person1 ' s job .,no,,no,,no,,no,,yes,person1 ' s job,no,,no,,no,,1
182,test_142,"#Person1#: I don't know what I'm going to do! It's going to be impossible to make ends meet if I lose my job! 
#Person2#: Don't worry. I don't think you're going to lose your job over one mistake. 
#Person1#: It was a rather big mistake. When you work as an investment adviser, one small mistake can cost the company millions. 
#Person2#: But it wasn't just you who was involved, right? You were only doing what your supervisor told you to do. 
#Person1#: That's true, but my supervisor is very dishonest. There's no reason he needs to tell our boss the truth. I'm sure he will tell our boss that it was all my fault, and there's nothing I can do about that. My boss won't believe me if I tell him the truth. 
#Person2#: Let's think realistically about what might happen. How much money do you have in your savings? 
#Person1#: I have enough to live off of for about 3 months. But I really don't want to spend my life savings on just living! I'd rather invest my money somehow. 
#Person2#: Well, you can't have everything. Let's just figure out what you will do if you lose your job. When is your contract up on your apartment? 
#Person1#: Next month. So I can either move out then or renew my contract for another year. 
#Person2#: Well, that's good. If you lose your job, you can just move in with me until you find another job. That will save you plenty of money. 
#Person1#: That's very generous of you. I guess that would work. 
#Person2#: If you lose your job, you just have to go for a few months without buying all the junk you usually buy. If you live frugally, you'll save plenty of money. 
#Person1#: I guess working with so much money has made me rather greedy. Maybe losing my job would be a good thing! ",MV-BART,#Person1# is worried about losing #Person2#'s job because #Person 1# made a big mistake as an investment adviser and the supervisor will tell the boss that it was all the fault. #Person3# comforts #Person1's worries and offers to move in with #Person 2# if # person1# loses the job. They think realistically about what they will do if they lose the job and decide to live frugally to save money.,no,,yes,#Person3#,no,,yes,it was all the fault,no,,no,,no,,no,,1
183,test_142,"#Person1#: I don't know what I'm going to do! It's going to be impossible to make ends meet if I lose my job! 
#Person2#: Don't worry. I don't think you're going to lose your job over one mistake. 
#Person1#: It was a rather big mistake. When you work as an investment adviser, one small mistake can cost the company millions. 
#Person2#: But it wasn't just you who was involved, right? You were only doing what your supervisor told you to do. 
#Person1#: That's true, but my supervisor is very dishonest. There's no reason he needs to tell our boss the truth. I'm sure he will tell our boss that it was all my fault, and there's nothing I can do about that. My boss won't believe me if I tell him the truth. 
#Person2#: Let's think realistically about what might happen. How much money do you have in your savings? 
#Person1#: I have enough to live off of for about 3 months. But I really don't want to spend my life savings on just living! I'd rather invest my money somehow. 
#Person2#: Well, you can't have everything. Let's just figure out what you will do if you lose your job. When is your contract up on your apartment? 
#Person1#: Next month. So I can either move out then or renew my contract for another year. 
#Person2#: Well, that's good. If you lose your job, you can just move in with me until you find another job. That will save you plenty of money. 
#Person1#: That's very generous of you. I guess that would work. 
#Person2#: If you lose your job, you just have to go for a few months without buying all the junk you usually buy. If you live frugally, you'll save plenty of money. 
#Person1#: I guess working with so much money has made me rather greedy. Maybe losing my job would be a good thing! ",CODS,#Person1# worries about losing #Person1#'s job. #Person2# advises #Person1# to move in with #Person2# until #Person1# finds another job. #Person2# suggests #Person1# move in with #Person2#.,no,,no,,no,,no,,no,,no,,no,,no,,0
184,test_331,"#Person1#: I want to make sure my son receives this letter. It has an important certificate in it.
#Person2#: You can send it either by certified mail or registered mail. If you only want to make sure it is received, send it by certified mail. It's less expensive.
#Person1#: OK. How about this package?
#Person2#: What's in it?
#Person1#: A watch.
#Person2#: You should insure it for the value of the watch. And send it by registered mail if it's more expensive. As it's the safest way.",BART,#1# wants to send an important certificate by certified mail. #Person2# suggests sending it by registered mail.,no,,no,,no,,no,,no,,no,,no,,no,,0
185,test_331,"#Person1#: I want to make sure my son receives this letter. It has an important certificate in it.
#Person2#: You can send it either by certified mail or registered mail. If you only want to make sure it is received, send it by certified mail. It's less expensive.
#Person1#: OK. How about this package?
#Person2#: What's in it?
#Person1#: A watch.
#Person2#: You should insure it for the value of the watch. And send it by registered mail if it's more expensive. As it's the safest way.",UniLM,person1 wants to make sure person1 ' s son receives a certificate . person2 suggests person1 send it by certified mail or registered mail .,no,,no,,no,,no,,no,,no,,no,,no,,0
186,test_331,"#Person1#: I want to make sure my son receives this letter. It has an important certificate in it.
#Person2#: You can send it either by certified mail or registered mail. If you only want to make sure it is received, send it by certified mail. It's less expensive.
#Person1#: OK. How about this package?
#Person2#: What's in it?
#Person1#: A watch.
#Person2#: You should insure it for the value of the watch. And send it by registered mail if it's more expensive. As it's the safest way.",MV-BART,"#Person2# tells #Person1# how to send a letter, a package, and a watch by registered mail.",no,,no,,no,,no,,no,,no,,no,,no,,0
187,test_331,"#Person1#: I want to make sure my son receives this letter. It has an important certificate in it.
#Person2#: You can send it either by certified mail or registered mail. If you only want to make sure it is received, send it by certified mail. It's less expensive.
#Person1#: OK. How about this package?
#Person2#: What's in it?
#Person1#: A watch.
#Person2#: You should insure it for the value of the watch. And send it by registered mail if it's more expensive. As it's the safest way.",CODS,#Person1# wants to send a package to #Person1#'s son. #Person2# suggests sending by registered mail.,no,,no,,no,,no,,no,,no,,no,,no,,0
188,test_263,"#Person1#: Hi! What are you watching?
#Person2#: It's a program about islam. It's very interesting.
#Person1#: Wow! So many people! Where are they and what are they doing?
#Person2#: They are muslims on a pilgrimage to mecca. Muslims call this pilgrimage 'haj'.
#Person1#: Why do they go there?
#Person2#: Muslims believe that every man who is able should go on a haj at least once in his life. Mecca is the spiritual centre of the muslim faith.
#Person1#: When muslims pray, they face towards mecca.
#Person2#: That's right. Unfortunately, so many people go on the haj each year that there are often stamped and people get killed.
#Person1#: I heard about that. The pilgrims must walk around a large, sacred black stone.
#Person2#: That's right. That's when accidents often happen. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents.
#Person1#: Pilgrimages are common in many faiths.
#Person2#: Yes. In England, Christian pilgrims might go to Canterbury and many Christians go to the Vatican on pilgrimages.
#Person1#: Isn't there a place in france where people go to get healed?
#Person2#: I think that place is Lourdes. There are many stories of people being healed after visiting there.
#Person1#: Do you think that there is something magical about that place?
#Person2#: Personally. I think that people believe they will be healed and that faith causes a change in their mind that cures them. I don't think place is magical in any way.",BART,#Person2# is watching a program about islam and tells #Person1# about the people on a pilgrimage to Mecca and the reasons why they go there.,no,,no,,no,,no,,no,,no,,no,,no,,0
189,test_263,"#Person1#: Hi! What are you watching?
#Person2#: It's a program about islam. It's very interesting.
#Person1#: Wow! So many people! Where are they and what are they doing?
#Person2#: They are muslims on a pilgrimage to mecca. Muslims call this pilgrimage 'haj'.
#Person1#: Why do they go there?
#Person2#: Muslims believe that every man who is able should go on a haj at least once in his life. Mecca is the spiritual centre of the muslim faith.
#Person1#: When muslims pray, they face towards mecca.
#Person2#: That's right. Unfortunately, so many people go on the haj each year that there are often stamped and people get killed.
#Person1#: I heard about that. The pilgrims must walk around a large, sacred black stone.
#Person2#: That's right. That's when accidents often happen. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents.
#Person1#: Pilgrimages are common in many faiths.
#Person2#: Yes. In England, Christian pilgrims might go to Canterbury and many Christians go to the Vatican on pilgrimages.
#Person1#: Isn't there a place in france where people go to get healed?
#Person2#: I think that place is Lourdes. There are many stories of people being healed after visiting there.
#Person1#: Do you think that there is something magical about that place?
#Person2#: Personally. I think that people believe they will be healed and that faith causes a change in their mind that cures them. I don't think place is magical in any way.",UniLM,person2 is watching a program about islam . person2 tells person1 about the people on a pilgrimage to mecca . person2 also tells person1 about a place in france where people get healed . person2 doesn ' t think the place is magical in any way .,no,,no,,no,,no,,no,,no,,no,,no,,0
190,test_263,"#Person1#: Hi! What are you watching?
#Person2#: It's a program about islam. It's very interesting.
#Person1#: Wow! So many people! Where are they and what are they doing?
#Person2#: They are muslims on a pilgrimage to mecca. Muslims call this pilgrimage 'haj'.
#Person1#: Why do they go there?
#Person2#: Muslims believe that every man who is able should go on a haj at least once in his life. Mecca is the spiritual centre of the muslim faith.
#Person1#: When muslims pray, they face towards mecca.
#Person2#: That's right. Unfortunately, so many people go on the haj each year that there are often stamped and people get killed.
#Person1#: I heard about that. The pilgrims must walk around a large, sacred black stone.
#Person2#: That's right. That's when accidents often happen. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents.
#Person1#: Pilgrimages are common in many faiths.
#Person2#: Yes. In England, Christian pilgrims might go to Canterbury and many Christians go to the Vatican on pilgrimages.
#Person1#: Isn't there a place in france where people go to get healed?
#Person2#: I think that place is Lourdes. There are many stories of people being healed after visiting there.
#Person1#: Do you think that there is something magical about that place?
#Person2#: Personally. I think that people believe they will be healed and that faith causes a change in their mind that cures them. I don't think place is magical in any way.",MV-BART,"#Person2# is watching a program about islam and tells #Person1# that many muslims are on a pilgrimage to Mecca. Muslims call this pilgrimage 'haj' because it's the spiritual centre of the muslim faith. The Saudi government tries to limit the number of pilgrims to reduce the chances of accidents, but people get killed. They also talk about Lourdes, a place in France where people go to get healed.",no,,no,,no,,no,,no,,no,,yes,because,yes,", but people get killed",1
191,test_263,"#Person1#: Hi! What are you watching?
#Person2#: It's a program about islam. It's very interesting.
#Person1#: Wow! So many people! Where are they and what are they doing?
#Person2#: They are muslims on a pilgrimage to mecca. Muslims call this pilgrimage 'haj'.
#Person1#: Why do they go there?
#Person2#: Muslims believe that every man who is able should go on a haj at least once in his life. Mecca is the spiritual centre of the muslim faith.
#Person1#: When muslims pray, they face towards mecca.
#Person2#: That's right. Unfortunately, so many people go on the haj each year that there are often stamped and people get killed.
#Person1#: I heard about that. The pilgrims must walk around a large, sacred black stone.
#Person2#: That's right. That's when accidents often happen. The Saudi government tries to limit the number of pilgrims, to reduce the chances of accidents.
#Person1#: Pilgrimages are common in many faiths.
#Person2#: Yes. In England, Christian pilgrims might go to Canterbury and many Christians go to the Vatican on pilgrimages.
#Person1#: Isn't there a place in france where people go to get healed?
#Person2#: I think that place is Lourdes. There are many stories of people being healed after visiting there.
#Person1#: Do you think that there is something magical about that place?
#Person2#: Personally. I think that people believe they will be healed and that faith causes a change in their mind that cures them. I don't think place is magical in any way.",CODS,#Person1# and #Person2# are watching a program about Islam. #Person2# thinks the place is Lourdes.,no,,yes,#Person1# and #Person2#,no,,no,,no,,no,,no,,yes,#Person2# thinks the place is Lourdes.,1
192,test_305,"#Person1#: Brian, do you know how to speak English?
#Person2#: Yes.
#Person1#: Where did you learn?
#Person2#: I learned in college.
#Person1#: You speak really well.
#Person2#: Thank you.
#Person1#: How long have you been in the U. S.?
#Person2#: 3 weeks.
#Person1#: Is your wife with you?
#Person2#: Yes, she just got here yesterday.
#Person1#: Have you been to California before?
#Person2#: No. I've never been there.
#Person1#: Have you ever been to Las Vegas?
#Person2#: Yes. I went there once on a business trip.",BART,Brian tells #Person1# he learned English in college and has been in the U.S. for 3 weeks.,yes,causes,no,,no,,no,,no,,no,,no,,no,,1
193,test_305,"#Person1#: Brian, do you know how to speak English?
#Person2#: Yes.
#Person1#: Where did you learn?
#Person2#: I learned in college.
#Person1#: You speak really well.
#Person2#: Thank you.
#Person1#: How long have you been in the U. S.?
#Person2#: 3 weeks.
#Person1#: Is your wife with you?
#Person2#: Yes, she just got here yesterday.
#Person1#: Have you been to California before?
#Person2#: No. I've never been there.
#Person1#: Have you ever been to Las Vegas?
#Person2#: Yes. I went there once on a business trip.",UniLM,person1 thinks brian can speak english well and has been in the u . s . for 3 weeks .,yes,causes,no,,no,,no,,no,,no,,no,,no,,1
194,test_305,"#Person1#: Brian, do you know how to speak English?
#Person2#: Yes.
#Person1#: Where did you learn?
#Person2#: I learned in college.
#Person1#: You speak really well.
#Person2#: Thank you.
#Person1#: How long have you been in the U. S.?
#Person2#: 3 weeks.
#Person1#: Is your wife with you?
#Person2#: Yes, she just got here yesterday.
#Person1#: Have you been to California before?
#Person2#: No. I've never been there.
#Person1#: Have you ever been to Las Vegas?
#Person2#: Yes. I went there once on a business trip.",MV-BART,Brian tells #Person1# he learned English in college and has been in the U.S. for 3 weeks. He has never been to California and Las Vegas before.,no,,no,,no,,no,,no,,no,,no,,no,,0
195,test_305,"#Person1#: Brian, do you know how to speak English?
#Person2#: Yes.
#Person1#: Where did you learn?
#Person2#: I learned in college.
#Person1#: You speak really well.
#Person2#: Thank you.
#Person1#: How long have you been in the U. S.?
#Person2#: 3 weeks.
#Person1#: Is your wife with you?
#Person2#: Yes, she just got here yesterday.
#Person1#: Have you been to California before?
#Person2#: No. I've never been there.
#Person1#: Have you ever been to Las Vegas?
#Person2#: Yes. I went there once on a business trip.",CODS,#Person1# asks Brian how to speak English and Brian tells #Person1# he learned it in college and has been to California.,yes,causes,no,,no,,no,,no,,no,,no,,no,,1
196,test_122,"#Person1#: Did you work in a charity organization?
#Person2#: Yeah, I had been in the charity organization for 2 months and I learned a lot from that experience, including love, sympathy, equality, and so on.
#Person1#: In what way did those social activities have impact on your mind?
#Person2#: I think it had direct impact on my way of thinking. I learned to look at people and things from an overall perspective. In that case, I am not easy to be edgy.",BART,##Person2# worked in a charity organization and learned a lot.,no,,no,,no,,no,,no,,no,,no,,no,,0
197,test_122,"#Person1#: Did you work in a charity organization?
#Person2#: Yeah, I had been in the charity organization for 2 months and I learned a lot from that experience, including love, sympathy, equality, and so on.
#Person1#: In what way did those social activities have impact on your mind?
#Person2#: I think it had direct impact on my way of thinking. I learned to look at people and things from an overall perspective. In that case, I am not easy to be edgy.",UniLM,person2 tells person1 person2 worked in a charity organization and learned a lot from it .,no,,no,,no,,no,,no,,no,,no,,no,,0
198,test_122,"#Person1#: Did you work in a charity organization?
#Person2#: Yeah, I had been in the charity organization for 2 months and I learned a lot from that experience, including love, sympathy, equality, and so on.
#Person1#: In what way did those social activities have impact on your mind?
#Person2#: I think it had direct impact on my way of thinking. I learned to look at people and things from an overall perspective. In that case, I am not easy to be edgy.",MV-BART,#Person2# worked in a charity organization and learned a lot from that experience. #Person1# asks about the impact of social activities on #Person 2#'s mind.,no,,no,,no,,no,,no,,no,,no,,no,,0
199,test_122,"#Person1#: Did you work in a charity organization?
#Person2#: Yeah, I had been in the charity organization for 2 months and I learned a lot from that experience, including love, sympathy, equality, and so on.
#Person1#: In what way did those social activities have impact on your mind?
#Person2#: I think it had direct impact on my way of thinking. I learned to look at people and things from an overall perspective. In that case, I am not easy to be edgy.",CODS,#Person2# tells #Person1# #Person2# learned a lot from the charity organization. #Person2# thinks it had a direct impact on #Person2#'s way of thinking.,no,,no,,no,,no,,no,,no,,no,,no,,0
200,test_345,"#Person1#: I've been busy lately, I've been spending a lot of time talking to people in chat rooms.
#Person2#: So have you met someone yet?
#Person1#: No, yesterday over 100 people wanted to talk to me. One even said that I was his dream girlfriend.
#Person2#: What? Wait a minute, don't you mean dream boyfriend?
#Person1#: Oh, I forgot to tell you I pretended to be a 16-year-old girl. I had to, nobody wants to talk to me as a guy.
#Person2#: I don't know about this, Dennis.
#Person1#: But now I have a new online friend.
#Person2#: You mean the guy who thinks you are Miss. Right?
#Person1#: Yeah, we're meeting on Friday night.
#Person2#: What?
#Person1#: I'm making friends.
#Person2#: But he thinks you're a girl. He won't want to be just good friends.
#Person1#: I know, so I need your advice.
#Person2#: If I were you. I'd get a good doctor.",BART,Dennis tells #Person2# he pretended to be a 16-year-old girl in chat rooms to meet a guy who thinks he is Miss. #Person1# thinks he won't want to be just good friends.,no,,yes,#Person1#,no,,yes,he,no,,no,,no,,no,,1
201,test_345,"#Person1#: I've been busy lately, I've been spending a lot of time talking to people in chat rooms.
#Person2#: So have you met someone yet?
#Person1#: No, yesterday over 100 people wanted to talk to me. One even said that I was his dream girlfriend.
#Person2#: What? Wait a minute, don't you mean dream boyfriend?
#Person1#: Oh, I forgot to tell you I pretended to be a 16-year-old girl. I had to, nobody wants to talk to me as a guy.
#Person2#: I don't know about this, Dennis.
#Person1#: But now I have a new online friend.
#Person2#: You mean the guy who thinks you are Miss. Right?
#Person1#: Yeah, we're meeting on Friday night.
#Person2#: What?
#Person1#: I'm making friends.
#Person2#: But he thinks you're a girl. He won't want to be just good friends.
#Person1#: I know, so I need your advice.
#Person2#: If I were you. I'd get a good doctor.",UniLM,dennis tells person2 he has been busy talking to people in chat rooms . he pretended to be a 16 - year - old girl and will meet with a guy who thinks she is a girl .,no,,no,,no,,yes,she,no,,no,,no,,no,,1
202,test_345,"#Person1#: I've been busy lately, I've been spending a lot of time talking to people in chat rooms.
#Person2#: So have you met someone yet?
#Person1#: No, yesterday over 100 people wanted to talk to me. One even said that I was his dream girlfriend.
#Person2#: What? Wait a minute, don't you mean dream boyfriend?
#Person1#: Oh, I forgot to tell you I pretended to be a 16-year-old girl. I had to, nobody wants to talk to me as a guy.
#Person2#: I don't know about this, Dennis.
#Person1#: But now I have a new online friend.
#Person2#: You mean the guy who thinks you are Miss. Right?
#Person1#: Yeah, we're meeting on Friday night.
#Person2#: What?
#Person1#: I'm making friends.
#Person2#: But he thinks you're a girl. He won't want to be just good friends.
#Person1#: I know, so I need your advice.
#Person2#: If I were you. I'd get a good doctor.",MV-BART,"Dennis tells #Person2# he pretended to be a 16-year-old girl in chat rooms to make friends with a guy who thinks he's a girl. #Person1#'s worried that the guy won't want to be just good friends because he thinks he is a girl, so #Person 2# suggests getting a doctor.",no,,no,,no,,yes,he,no,,no,,yes,so,no,,1
203,test_345,"#Person1#: I've been busy lately, I've been spending a lot of time talking to people in chat rooms.
#Person2#: So have you met someone yet?
#Person1#: No, yesterday over 100 people wanted to talk to me. One even said that I was his dream girlfriend.
#Person2#: What? Wait a minute, don't you mean dream boyfriend?
#Person1#: Oh, I forgot to tell you I pretended to be a 16-year-old girl. I had to, nobody wants to talk to me as a guy.
#Person2#: I don't know about this, Dennis.
#Person1#: But now I have a new online friend.
#Person2#: You mean the guy who thinks you are Miss. Right?
#Person1#: Yeah, we're meeting on Friday night.
#Person2#: What?
#Person1#: I'm making friends.
#Person2#: But he thinks you're a girl. He won't want to be just good friends.
#Person1#: I know, so I need your advice.
#Person2#: If I were you. I'd get a good doctor.",CODS,Dennis has been spending a lot of time talking to people in chat rooms. Dennis pretended to be a 16-year-old girl because nobody wants to talk to her as a guy. #Person2# advises him to get a good doctor.,no,,no,,no,,yes,her,no,,no,,no,,no,,1
